ts_norm1 G1 Narrow {Start Time of Norm. Analysis} [Europe/London],Δt_norm1 G1 Narrow/s {Duration of Norm. Analysis},U_trms1 G2 Wide/V {RMS of U},U_trms2 G2 Wide/V {RMS of U},U_trms3 G2 Wide/V {RMS of U},I_trms1 G2 Wide/A {RMS of I},I_trms2 G2 Wide/A {RMS of I},I_trms3 G2 Wide/A {RMS of I},I_dc1 G1 Wide/A {DC Value of I},U_dc1 G1 Wide/V {DC Value of U},P_AC_{scr},P_DC_{scr},P_mech_{scr},SPEED_{scr},Speed,Torque_{scr},Loss_inv_{scr},Loss_mtr_{scr},Loss_sys_{scr},Eff_sys_{scr},Eff_mtr_{scr}
44301.81,0.01,88.71,88.27,89.3,262.4,265,260.17,22.99,222.28,3357.03,5104.7,-13720.9,0,-9990.39,13.12,1747.67,17077.9,18825.6,37.2,24.47
44301.81,0,89.04,88.8,89.18,262.9,265.06,261.12,18.65,222.87,6269.15,4130.93,-5976.19,0,-10070.13,5.67,-2138.22,12245.3,10107.1,69.12,104.9
44301.81,0.02,89.06,88.7,89.69,262.83,264.68,260.21,25.56,222.79,1092.2,5665.6,-11014.8,0,-10013.86,10.5,4573.4,12107,16680.4,51.44,9.92
44301.81,0.01,89.22,88.64,89.19,262.21,264.77,261.08,34.04,223.51,5938.51,7606.58,-7949.11,0,-10006.84,7.59,1668.07,13887.6,15555.7,95.69,74.71
44301.81,0.01,89.47,88.75,89.79,262.65,265.88,260.22,12,225.07,992.67,2696.85,-15999.5,0,-10076.57,15.16,1704.18,16992.1,18696.3,16.86,6.2
44301.81,0,90.78,89.72,90.83,260.49,264.79,259.37,-20.35,227.01,3783.91,-4638.85,-5691.21,0,-10049.25,5.41,-8422.77,9475.12,1052.35,81.51,66.49
44301.81,0.02,88.73,88.73,89.28,264.18,266.06,261.78,25.24,224.62,1578.98,5660.62,-11083.8,0,-10001.75,10.58,4081.63,12662.8,16744.4,51.07,14.25
44301.81,0,90.13,89.45,90.62,260.32,263.72,258.49,23.21,225.48,5696.93,5227.57,-11089.8,0,-9988.66,10.6,-469.37,16786.7,16317.4,47.14,51.37
44301.81,0.01,90.08,89.87,90.55,261.88,263.76,259.38,-7.72,225.24,2676.33,-1775.85,-10874.6,0,-9991.8,10.39,-4452.18,13550.9,9098.71,16.33,24.61
44301.81,0.01,89.11,88.83,89.8,264.18,265.89,260.94,18.8,225.76,-1147.93,4229.15,-10840.6,0,-10067.31,10.28,5377.08,9692.71,15069.8,39.01,10.59
44301.81,0.01,89.78,89.88,90.8,262.37,263.85,259.36,31.12,226.73,6520.61,7025.64,-13920,0,-10027.93,13.26,505.03,20440.6,20945.6,50.47,46.84
44301.81,0.01,89.34,89.39,89.83,262.29,263.81,259.85,23.5,224,3558.23,5248.01,-13167.8,0,-10058.65,12.5,1689.78,16726,18415.8,39.85,27.02
44301.81,0.01,89.15,89,90.04,262.21,264.57,258.74,21.08,222.97,2905.61,4685.29,-7933.72,0,-10010.81,7.57,1779.69,10839.3,12619,59.06,36.62
44301.81,0.01,87.93,87.63,88.59,264.4,265.88,261.27,20.25,220.95,2924.22,4466.13,-10567.9,0,-10029.12,10.06,1541.91,13492.1,15034,42.26,27.67
44301.81,0.01,88.77,88.72,89.39,262.05,263.69,259.31,23.11,221.2,3437.75,5106.34,-12389.4,0,-10021.27,11.81,1668.59,15827.1,17495.7,41.22,27.75
44301.81,0.01,88.04,87.83,88.78,263.57,265.02,260.63,25.12,220.48,3871.32,5531.75,-9996.43,0,-10009.73,9.54,1660.42,13867.8,15528.2,55.34,38.73
44301.81,0.01,88.86,88.22,89.38,261.85,264.77,259.25,16.29,220.94,2021.78,3596,-12431.6,0,-10021.28,11.85,1574.22,14453.4,16027.6,28.93,16.26
44301.81,0.01,88.66,88.13,89.17,262.85,265.45,260.01,17.42,220.02,2213.16,3791.59,-8595.21,0,-10025.28,8.19,1578.43,10808.4,12386.8,44.11,25.75
44301.81,0.01,88.69,88.07,88.9,262.75,265.78,260.4,27.93,220.73,4366.22,6146.63,-9677.23,0,-10056.79,9.19,1780.41,14043.5,15823.9,63.52,45.12
44301.81,0,89.18,88.92,89.93,261.38,263.78,258.83,30.53,222.36,5083.34,6776.49,-12995.5,0,-10000.47,12.41,1693.15,18078.8,19772,52.15,39.12
44301.81,0.01,88.7,88.12,88.82,263.4,266.19,261.68,32.24,223.63,4635.05,7205.1,-10573.1,0,-9991.06,10.11,2570.05,15208.1,17778.2,68.15,43.84
44301.81,0.01,89.25,88.65,89.51,263.23,264.97,260.24,24.03,223.37,3714.91,5354.59,-14634.1,0,-10009.27,13.96,1639.68,18349,19988.7,36.59,25.39
44301.81,0.01,89.34,88.94,89.87,261.61,264.25,259.3,37.02,223,6579.17,8227.54,-12295.6,0,-10045.2,11.69,1648.37,18874.8,20523.1,66.91,53.51
44301.81,0.01,89.03,88.6,89.5,263.07,265.24,260.76,3.73,222.47,1763.95,811.98,395.48,0,-9991.47,-0.38,-951.97,1368.47,416.5,48.71,22.42
44301.81,0.02,88.61,88.33,89.03,263.18,265.89,261.14,25.26,223.53,3436.57,5639.32,-10659.7,0,-10015.51,10.16,2202.75,14096.3,16299.1,52.9,32.24
44301.81,0.01,89.2,89.06,89.56,262.82,264.4,260.52,18.71,224.08,2500.88,4184.55,-17738.4,0,-10021.73,16.9,1683.68,20239.3,21923,23.59,14.1
44301.81,0.01,89.3,89.1,89.87,261.72,263.48,259.87,29.38,223.65,4910.17,6562.59,-7406.69,0,-10025.64,7.05,1652.42,12316.9,13969.3,88.6,66.29
44301.81,0.01,88.37,88.17,89.21,264.74,265.83,261.31,15.83,223.34,1828.89,3507.48,-12366.4,0,-9994.62,11.82,1678.6,14195.3,15873.9,28.36,14.79
44301.81,0,90.11,89.99,90.83,261.88,263.26,258.95,-3.43,227.09,3231.65,-779.44,-13335.7,0,-9987.81,12.75,-4011.08,16567.3,12556.2,5.84,24.23
44301.81,0.02,89.24,89.09,89.76,264.03,265.52,260.73,20.71,225.38,918.96,4657.05,-11012.1,0,-10021.52,10.49,3738.09,11931,15669.1,42.29,8.35
44301.81,0,89.8,89.36,90.43,261.46,264.32,259.55,18.24,226.45,4412.95,4125.33,-53849.3,0,-9988.44,51.48,-287.62,58262.3,57974.7,7.66,8.2
44301.81,0.02,89.99,89.69,90.35,261.62,264.48,259.56,16.55,224.85,1069.1,3703.11,-12982.7,0,-10031.45,12.36,2634,14051.8,16685.8,28.52,8.23
44301.81,0.01,89.55,88.85,89.72,262.47,265.79,260.64,22.95,224.48,2946.24,5140.4,-10969.7,0,-10022.57,10.45,2194.16,13915.9,16110.1,46.86,26.86
44301.81,0.01,89.94,89.48,90.58,260.68,263.05,258.15,40.31,223.99,7815.73,8990.56,-13236.2,0,-10037.51,12.59,1174.83,21051.9,22226.7,67.92,59.05
44301.81,0.01,88.17,88.13,88.71,264.08,265.38,261,12.4,220.52,2064.96,2717.79,-5576.86,0,-10030.68,5.31,652.83,7641.82,8294.65,48.73,37.03
44301.81,0.01,88.56,88.28,89.01,262.24,264.4,259.78,33.56,220.47,5497.89,7380.94,-13433.5,0,-10077.18,12.73,1883.05,18931.4,20814.4,54.94,40.93
44301.81,0.01,87.23,87.04,87.96,264.83,266.09,261.67,22.85,218.33,3450.34,4978.41,-9238.39,0,-10029.27,8.8,1528.08,12688.7,14216.8,53.89,37.35
44301.81,0.01,88.79,88.32,89.17,261.1,264.39,259.57,26.53,219.82,4069.8,5824.22,-11542.5,0,-10020.34,11,1754.42,15612.3,17366.7,50.46,35.26
44301.81,0.01,88.47,87.89,89.15,262.78,265.3,259.61,22.59,220.31,3229.6,4966.34,-8237.45,0,-9996.31,7.87,1736.74,11467.1,13203.8,60.29,39.21
44301.81,0,88.7,88.4,89.5,263.26,265.39,260.36,2.73,222.45,683.75,602.53,-15953.6,0,-10053.23,15.15,-81.22,16637.3,16556.1,3.78,4.29
44301.81,0.02,89.13,88.58,89.58,261.96,264.99,259.33,21.63,223.08,4605.14,4816.08,-12524.8,0,-10000.09,11.96,210.95,17129.9,17340.9,38.45,36.77
44301.81,0.01,89.68,89.48,89.97,261.02,263.46,259.86,28.7,223.56,4757.83,6387.56,-12663.5,0,-10042.98,12.04,1629.73,17421.3,19051,50.44,37.57
44301.81,0.01,89.01,88.39,89.29,262.94,265.19,261.25,-0.36,223.12,4899.4,-96.78,-6293.25,0,-10022.68,6,-4996.17,11192.6,6196.48,1.54,77.85
44301.81,0.02,88.74,88.53,89.32,263.14,265.18,260.2,34.67,222.01,3537.79,7688.4,-10434.3,0,-10049.53,9.91,4150.6,13972.1,18122.7,73.68,33.91
44301.81,0.01,88.77,88.55,89.27,263.11,265.05,260.92,27.79,222.91,4420.61,6179.57,-9126.11,0,-9991.94,8.72,1758.96,13546.7,15305.7,67.71,48.44
44301.81,0.01,89.16,89.06,90.05,262.72,264.7,259.98,17.15,224.19,2101.62,3830.82,-11347.4,0,-10070.98,10.76,1729.2,13449,15178.2,33.76,18.52
44301.81,0.01,89.8,89.88,90.68,261.69,262.88,258.47,25.82,225.07,4638.97,5801.08,-10142,0,-10048.29,9.64,1162.1,14781,15943.1,57.2,45.74
44301.81,0.01,88.95,88.82,89.81,263.76,265.75,260.19,15.16,223.59,2332.52,3353.77,-8531.07,0,-10007.72,8.14,1021.25,10863.6,11884.8,39.31,27.34
44301.81,0.01,89.11,88,89.43,262.77,266.42,260.75,34.19,223.93,5645.52,7651.07,-12570.9,0,-10021.39,11.98,2005.55,18216.4,20222,60.86,44.91
44301.81,0.01,89.44,88.96,89.83,262.16,264.57,259.86,3.92,224.55,3270.3,872.45,-11432.3,0,-10048.92,10.86,-2397.84,14702.6,12304.8,7.63,28.61
44301.81,0.01,89.44,89.05,89.95,263.05,265.49,260.67,20.05,224.65,3280.41,4485.61,-12989.2,0,-10064.48,12.32,1205.2,16269.6,17474.8,34.53,25.25
44301.81,0.02,88.58,88.22,89.12,263.97,266.6,261.25,27.5,223.51,2348.8,6138.55,-11851.9,0,-10026.07,11.29,3789.75,14200.7,17990.4,51.79,19.82
44301.81,0,90.03,89.93,90.37,260.58,263.2,258.94,-6.61,225.72,5196.97,-1499.87,-7418.68,0,-9991.87,7.09,-6696.84,12615.6,5918.81,20.22,70.05
44301.81,0.02,88.66,88.44,88.96,262.57,264.59,260.7,36.71,222.62,6267.17,8168.36,-10082.1,0,-10019.66,9.61,1901.19,16349.3,18250.5,81.02,62.16
44301.81,0.01,89.63,89.07,90.09,260.96,263.54,258.44,31.14,222.5,5247.75,6900.17,-12323.8,0,-9991.99,11.78,1652.42,17571.6,19224,55.99,42.58
44301.81,0.01,88.58,88.27,88.92,262.72,265.44,260.94,30.76,221.28,4966.87,6795.43,-11516.1,0,-9994.06,11,1828.56,16483,18311.5,59.01,43.13
44301.81,0.01,89.15,88.43,89.5,262.54,265.72,260.11,23.46,223.08,3392.43,5213.28,-10828.7,0,-10055.38,10.28,1820.85,14221.2,16042,48.14,31.33
44301.81,0.01,89.71,89.51,89.81,261.41,263.7,259.74,21,224.38,3468.02,4702.8,-13485.7,0,-10036.7,12.83,1234.78,16953.7,18188.5,34.87,25.72
44301.81,0.01,88.79,88.14,89.3,263.06,265.48,260.51,35.07,223.27,6545.26,7819.19,-10277.3,0,-10006.49,9.81,1273.93,16822.6,18096.5,76.08,63.69
44301.81,0.01,90.1,89.94,90.65,260.77,263.29,258.93,6.81,224.72,4249.19,1506.23,-9992.54,0,-10038.35,9.51,-2742.96,14241.7,11498.8,15.07,42.52
44301.81,0.01,88.46,87.98,88.99,265.29,267.57,262.07,26.42,224.42,44.1,5908.41,-9231.77,0,-9996.16,8.82,5864.31,9275.88,15140.2,64,0.48
44301.81,0.01,89.48,89.18,90.01,263.12,264.76,260.8,22.99,226.44,4437.95,5193.06,-10327.3,0,-10014.96,9.85,755.1,14765.2,15520.3,50.28,42.97
44301.81,0,90.15,89.98,90.89,261.37,263.83,258.49,-7.23,227.25,2754.28,-1637.85,-12299.9,0,-10003.53,11.74,-4392.13,15054.2,10662.1,13.32,22.39
44301.81,0.01,90.15,89.7,90.61,261.79,264.5,259.59,17.18,226.49,1150.86,3877.27,-13969,0,-10001.81,13.34,2726.41,15119.9,17846.3,27.76,8.24
44301.81,0.02,89.14,88.61,89.64,263.55,266.15,260.79,21.48,226.33,1755.01,4857.15,-13070.5,0,-10026.76,12.45,3102.14,14825.5,17927.6,37.16,13.43
44301.81,0.01,89.67,89.15,90.13,261.64,264.69,259.76,27.46,225.61,4574.4,6187.45,-14243.5,0,-10042.78,13.54,1613.06,18817.9,20431,43.44,32.12
44301.81,0.01,89.91,89.51,90.35,261.44,263.71,259.14,30.92,224.35,5206.43,6898.48,-13797.7,0,-9992.44,13.19,1692.04,19004.1,20696.2,50,37.73
44301.81,0.01,88.49,88.39,89.52,263.43,265.2,260.18,12.02,222.51,1018.99,2671.47,-7459.18,0,-10011.71,7.11,1652.48,8478.18,10130.7,35.81,13.66
44301.81,0.01,88.76,88.32,88.8,262.94,265.2,261.36,22.45,221.55,3296.5,4964.45,-8501.48,0,-10026.94,8.1,1667.95,11798,13465.9,58.4,38.78
44301.81,0.02,88.47,88.33,89.06,262.44,264.02,259.77,23.65,219.8,1982.09,5192.82,-9711.05,0,-10030.43,9.25,3210.73,11693.1,14903.9,53.47,20.41
44301.81,0.01,88.33,87.7,88.3,262.23,265.56,261.31,31.28,219.29,4326.41,6850.87,-11831.7,0,-9993.58,11.31,2524.45,16158.1,18682.6,57.9,36.57
44301.81,0.01,88.2,87.94,88.63,262.51,264.39,260.46,24.42,219.47,3721.24,5348.22,-12898.3,0,-10060.25,12.24,1626.98,16619.6,18246.5,41.46,28.85
44301.81,0,88.4,88.22,89.06,262.38,264.48,260,10.55,220.53,6065.07,2305.63,-7710.74,0,-9989.26,7.37,-3759.44,13775.8,10016.4,29.9,78.66
44301.81,0.02,88.28,88.44,88.93,263.36,264.51,261.23,31.09,220.66,2646.95,6844,-9795.34,0,-10024.27,9.33,4197.05,12442.3,16639.3,69.87,27.02
44301.81,0.01,88.52,88.25,89.16,263.34,265.84,260.68,17.32,223.16,2248.44,3858.09,-10606.1,0,-9988.74,10.14,1609.66,12854.6,14464.2,36.38,21.2
44301.81,0.01,89.16,88.9,89.84,262.59,264.32,259.62,23.3,223.6,3589.35,5203.03,-10106.4,0,-10024.68,9.63,1613.68,13695.8,15309.5,51.48,35.52
44301.81,0.01,89.48,89.36,90.09,261.44,263.79,258.69,33.4,223.4,5651.74,7453.29,-13186.1,0,-9992.78,12.6,1801.55,18837.8,20639.4,56.52,42.86
44301.81,0.01,89.3,89.17,89.83,263.06,264.55,260.25,9.01,223.86,2419.39,1995.78,-6996.31,0,-9989.85,6.69,-423.62,9415.7,8992.09,28.53,34.58
44301.81,0.01,88.26,87.91,88.63,264.58,266.24,262.48,32.56,223.81,5439.05,7278.37,-11554.2,0,-9993.34,11.04,1839.32,16993.3,18832.6,62.99,47.07
44301.81,0,89.39,89.23,90.2,263.16,265.16,260.22,-2.32,225.69,598.85,-522.73,-10135.2,0,-10040.47,9.64,-1121.58,10734,9612.45,5.16,5.91
44301.81,0.01,90.1,89.8,90.82,262.04,263.83,258.62,12.38,226.28,2929.36,2779.93,-14247.4,0,-10064.85,13.52,-149.43,17176.8,17027.4,19.51,20.56
44301.81,0.02,90.25,90.12,90.85,262.11,263.77,259.5,19.97,227.22,1922.03,4527.9,-13383.1,0,-10020.64,12.75,2605.87,15305.1,17911,33.83,14.36
44301.81,0.01,89.47,89.12,90.08,263.62,265.94,260.57,16.87,226.65,1861.86,3806.02,-10830.8,0,-10052.34,10.29,1944.16,12692.7,14636.9,35.14,17.19
44301.81,0,90.03,89.42,90.56,261.41,264.15,259.48,26.21,227.91,6561.85,5974.88,-24418.7,0,-9996.2,23.33,-586.97,30980.6,30393.6,24.47,26.87
44301.81,0.01,88.57,87.86,88.68,263.91,267.14,261.95,28.64,223.55,1055.57,6398.65,-9235.62,0,-10021.06,8.8,5343.09,10291.2,15634.3,69.28,11.43
44301.81,0.01,89.06,88.78,89.59,262.85,264.94,260.27,27.51,223.53,4440.73,6136.73,-12823.6,0,-9990.16,12.26,1696,17264.3,18960.3,47.86,34.63
44301.81,0.01,89,88.79,89.38,261.53,263.88,259.35,25.06,221.61,3877.89,5546.91,-13071.2,0,-9994.3,12.49,1669.02,16949.1,18618.2,42.44,29.67
44301.81,0.01,87.65,87.51,88.19,263.38,265.63,261.27,13.83,217.09,2487.62,2977.97,-7021.23,0,-10058.54,6.67,490.36,9508.85,9999.21,42.41,35.43
44301.81,0.01,87.78,87.57,88.14,263.58,266.05,261.65,31.79,219.14,4745.53,6954.55,-10049.9,0,-9989.98,9.61,2209.02,14795.5,17004.5,69.2,47.22
44301.81,0.01,88.94,88.17,89.41,262.8,265.29,259.79,20.85,221.64,3361.64,4612.57,-13128.7,0,-9991.3,12.55,1250.94,16490.3,17741.3,35.13,25.61
44301.81,0.01,89.1,88.8,89.52,262.48,264.58,260.02,12.89,223.33,1201.33,2871.51,-9105.12,0,-10026.66,8.67,1670.18,10306.4,11976.6,31.54,13.19
44301.81,0.01,89.17,88.81,89.56,262.75,264.86,260.69,25.82,223,4063.82,5743.26,-9235.2,0,-10036.4,8.79,1679.44,13299,14978.5,62.19,44
44301.81,0,89.1,88.99,89.63,262.35,263.82,260.33,8.81,224.57,8613.09,1974.58,-20973.2,0,-10128.47,19.77,-6638.51,29586.3,22947.8,9.41,41.07
44301.81,0.02,89.87,89.67,90.61,261.81,264.44,258.36,26.95,223.03,-195.23,5959.9,-12862.6,0,-10022.58,12.26,6155.13,12667.4,18822.5,46.34,1.52
44301.81,0.01,89.67,89.81,90.49,262.77,264.05,260.19,15.8,226.8,2040.9,3566.48,-10270.9,0,-10023.66,9.78,1525.58,12311.8,13837.4,34.72,19.87
44301.81,0.01,89.86,89.82,90.59,263.35,264.2,259.58,14.81,227.84,2028.98,3358.39,-13469.8,0,-10010.91,12.85,1329.41,15498.8,16828.2,24.93,15.06
44301.81,0.01,90,89.57,90.6,262.23,264.43,259.71,27,228.47,3774.48,6155.86,-12672,0,-10030.06,12.06,2381.38,16446.5,18827.9,48.58,29.79
44301.81,0.01,90.01,89.59,90.93,262.82,264.6,258.94,18.62,227.72,2581.46,4230.22,-14250.8,0,-9994.13,13.62,1648.76,16832.3,18481,29.68,18.11
44301.81,0.01,90.74,90.33,91.04,261.41,264.23,259.54,-5.33,228.4,576.75,-1227.97,-10112.3,0,-10014.05,9.64,-1804.71,10689,8884.32,12.14,5.7
44301.81,0.01,89.55,88.74,90.06,263.28,266.52,260.02,24.33,227.23,2288.4,5529.08,-11730.4,0,-10006.17,11.19,3240.68,14018.8,17259.5,47.13,19.51
44301.81,0,89.83,89.36,90.24,262.05,264.1,259.67,57.35,225.37,4446.99,12929.4,-52370.5,0,-10035.21,49.83,8482.39,56817.5,65299.9,24.69,8.49
44301.81,0.01,88.93,88.63,89.37,262.11,264.65,259.42,16.72,222.04,1927.98,3703.34,-9727.36,0,-10009.48,9.28,1775.36,11655.3,13430.7,38.07,19.82
44301.81,0.01,87.46,87.44,88.46,264.65,265.39,261.46,26.43,219.9,4324.74,5806.43,-8051.99,0,-10026.95,7.67,1481.69,12376.7,13858.4,72.11,53.71
44301.81,0,88.3,88.13,88.81,262.35,264.75,260.33,-5.47,220.64,3937.08,-1207.84,-14812.7,0,-9990.46,14.16,-5144.92,18749.8,13604.9,8.15,26.58
44301.81,0.01,88.34,88.1,88.79,262.03,264.04,259.28,26.54,218.15,2190.55,5781.88,-12314.8,0,-9987.32,11.77,3591.33,14505.3,18096.6,46.95,17.79
44301.81,0.02,88.65,88.05,88.99,261.05,264.06,258.87,22.95,218,2778.38,4994.51,-11372,0,-10010.38,10.85,2216.13,14150.4,16366.5,43.92,24.43
44301.81,0.01,88.2,87.86,88.01,262.28,264.97,261.85,24.58,217.21,3634.73,5288.67,-9118.94,0,-10027.71,8.68,1653.94,12753.7,14407.6,58,39.86
44301.81,0,88.13,87.64,88.23,263.02,265.17,261.77,45.11,217.06,3231.01,9796.85,-9283.6,0,-9994.67,8.87,6565.84,12514.6,19080.4,105.53,34.8
44301.81,0.02,89.02,89.18,89.95,262.84,263.4,259.51,24.36,221.93,2452.2,5386.6,-10791.1,0,-10002.66,10.3,2934.4,13243.3,16177.7,49.92,22.72
44301.81,0.01,88.57,87.93,88.68,263.45,266.33,261.58,31.59,223.3,4493.84,7043.3,-12284.6,0,-10029.86,11.7,2549.46,16778.4,19327.9,57.33,36.58
44301.81,0.01,88.77,88.38,89.49,263.53,265.49,260.86,18.19,224.33,2498.04,4070.45,-10132.2,0,-10042.75,9.63,1572.42,12630.3,14202.7,40.17,24.65
44301.81,0.01,89.71,89.63,90.29,261.98,263.75,259.2,31.05,224.79,5164.69,6965.62,-11891.1,0,-10025.4,11.33,1800.93,17055.7,18856.7,58.58,43.43
44301.81,0.01,89.48,89.5,90.18,262.22,264.14,259.7,11.13,226.15,709.32,2511.04,-17662.8,0,-10039.6,16.8,1801.72,18372.1,20173.8,14.22,4.02
44301.81,0.01,88.86,88.87,89.7,264.34,265.1,261.25,20.66,225.63,2995.82,4649.71,-15662,0,-10005.63,14.95,1653.88,18657.8,20311.7,29.69,19.13
44301.81,0,91,90.66,91.62,260.72,263.3,257.79,-18.17,229.06,4815.79,-4149.93,-5596.34,0,-10116.52,5.28,-8965.72,10412.1,1446.4,74.15,86.05
44301.81,0.01,89.48,89.18,90.11,264.28,266.3,261.31,31.88,226.23,-2556.78,7214.74,-12152.1,0,-10003.28,11.6,9771.52,9595.29,19366.8,59.37,21.04
44301.81,0.01,90.24,89.35,90.31,261.8,265.04,260.79,-4.16,228.52,6477.18,-964.3,-21285.3,0,-9999.59,20.33,-7441.48,27762.4,20321,4.53,30.43
44301.81,0.02,89.69,89.25,90.02,261.76,264.79,260.28,29.17,225.75,3413.14,6582.81,-9969.04,0,-10009.69,9.51,3169.67,13382.2,16551.8,66.03,34.24
44301.81,0.01,89.73,89.62,90.48,261.69,263.66,258.39,20.05,225.03,2808.55,4506.23,-11260.8,0,-10006.67,10.75,1697.69,14069.3,15767,40.02,24.94
44301.81,0.01,90.17,89.79,90.88,261.32,263.64,258.5,6.59,225.75,1505.61,1464.28,-10614.2,0,-10013.15,10.12,-41.34,12119.8,12078.4,13.8,14.18
44301.81,0.01,89.07,88.83,89.2,262.63,264.97,260.85,34.44,224.26,5411.11,7725.55,-10819.7,0,-10006.64,10.33,2314.44,16230.8,18545.2,71.4,50.01
44301.81,0.01,88.87,88.63,89.47,262.21,264.15,259.87,37.29,221.99,6605.74,8253.7,-13390.2,0,-10040.52,12.74,1647.96,19995.9,21643.9,61.64,49.33
44301.81,0.01,88.1,87.71,88.51,262.8,265.19,260.67,33.31,218.74,5671.16,7274.1,-5749.14,0,-10013.1,5.48,1602.93,11420.3,13023.2,126.53,98.64
44301.81,0.01,88.48,88.84,89.09,261.98,263.21,259.68,41.59,218.6,7306.33,9055.17,-12395,0,-10007.4,11.83,1748.84,19701.3,21450.2,73.06,58.95
44301.81,0.02,88.79,88.46,88.9,261.49,264.11,260.66,30.92,220.36,7183.09,6803.5,-7353.63,0,-10023.99,7.01,-379.59,14536.7,14157.1,92.52,97.68
44301.81,0,88.78,88.11,89.01,262.71,265.5,260.48,3.38,222.24,2960.79,746.61,-31729.7,0,-10064.28,30.11,-2214.18,34690.5,32476.3,2.35,9.33
44301.81,0.01,89.69,89.45,90.32,261.04,263.36,258.13,22.55,222.52,2972.49,5000.83,-4547.3,0,-9986.04,4.35,2028.34,7519.79,9548.13,109.97,65.37
44301.81,0.02,88.35,87.71,88.81,264.75,267.13,262.14,18.08,223.82,378.78,4017.5,-12279.7,0,-10057.68,11.66,3638.72,12658.5,16297.2,32.72,3.08
44301.81,0,90.02,89.6,90.42,261.51,264.52,259.73,4.38,227.81,7701.65,997.84,-26568.6,0,-9999.7,25.37,-6703.82,34270.3,27566.5,3.76,28.99
44301.81,0.01,90.09,89.66,90.39,261.56,264.22,259.25,32.8,224.49,-318.91,7350.97,-9050.06,0,-10032.61,8.61,7669.89,8731.14,16401,81.23,3.52
44301.81,0.02,89.89,89.58,90.41,262.11,264.51,259.75,14.26,226.61,1921.52,3215.28,-16313.5,0,-10067.43,15.47,1293.77,18235.1,19528.8,19.71,11.78
44301.81,0.01,90.47,89.83,91.14,262.22,266.08,260.22,7.39,227.99,-398.33,1632.5,-8254.77,0,-10056.19,7.84,2030.83,7856.43,9887.27,19.78,4.83
44301.81,0.01,90.3,89.78,90.66,262.26,264.73,260.03,31.82,227.87,5554.93,7254.9,-12488.3,0,-10054.17,11.86,1699.97,18043.2,19743.2,58.09,44.48
44301.81,0.01,90.01,89.57,90.36,262.46,264.59,260.52,15.98,228.41,1999.55,3639.39,-13947.5,0,-10058.29,13.24,1639.84,15947,17586.9,26.09,14.34
44301.81,0,90.97,90.78,91.82,260.28,262.76,257.38,8.81,228.13,2472.12,2015.28,-22948.9,0,-10269.16,21.34,-456.83,25421.1,24964.2,8.78,10.77
44301.81,0.02,88.78,88.5,89.46,264.56,266.68,261.54,15.96,228.06,1084.67,3632.96,-12088.6,0,-10010.37,11.53,2548.29,13173.3,15721.6,30.05,8.97
44301.81,0.01,89.73,89.16,90.28,261.79,264.48,259.49,31.72,225.17,5519.27,7133.76,-11445.7,0,-10043.04,10.88,1614.49,16964.9,18579.4,62.33,48.22
44301.81,0,90.28,90.23,90.79,260.16,262.15,257.88,-14.71,225.29,2254.83,-3317.48,-7808.95,0,-10040.61,7.43,-5572.31,10063.8,4491.47,42.48,28.87
44301.81,0.02,88.84,88.39,89.05,261.95,265.2,260.41,27.83,223.01,3454.46,6190.13,-15059.4,0,-10012.37,14.36,2735.67,18513.8,21249.5,41.1,22.94
44301.81,0.01,88.04,87.64,88.38,263.11,265.21,261.12,17.09,219.48,4482.64,3737.54,-4379.5,0,-10014.62,4.18,-745.1,8862.15,8117.05,85.34,102.36
44301.81,0.01,88.23,88.04,88.77,261.16,263.4,259.06,42.77,217.1,7270.77,9249.79,-9881.46,0,-10018.64,9.42,1979.02,17152.2,19131.3,93.61,73.58
44301.81,0.01,87.08,86.46,86.93,262.87,266,261.5,22.7,213.7,3158.66,4840.55,-7402.48,0,-10061.83,7.03,1681.89,10561.1,12243,65.39,42.67
44301.81,0,88.08,87.78,88.63,261.33,264.3,259.36,-15.76,216.32,3270.55,-3414.87,-13393.9,0,-9987.53,12.81,-6685.41,16664.4,9979.01,25.5,24.42
44301.81,0.02,87.16,86.85,87.66,264.27,266.21,261.74,26.26,216.33,1725.75,5638.5,-8838.04,0,-10021.06,8.42,3912.74,10563.8,14476.5,63.8,19.53
44301.81,0,88.5,88.64,89.25,262.22,263.61,259.41,7.54,220.88,4752.28,1657.36,-28114.1,0,-9988.91,26.88,-3094.92,32866.4,29771.5,5.9,16.9
44301.81,0.01,89.07,89.32,89.86,261.52,262.75,258.77,29.34,219.74,3637.99,6422.1,-9366.83,0,-10053.52,8.9,2784.11,13004.8,15788.9,68.56,38.84
44301.81,0.02,89.5,89.32,90.25,262.79,264.36,260.03,13.39,223.65,300.38,2962.43,-12440.3,0,-10021.01,11.85,2662.04,12740.7,15402.7,23.81,2.41
44301.81,0.01,89.27,88.86,89.65,263.2,265.79,261.47,25.15,225.32,3222.16,5644.93,-11846.3,0,-10035.92,11.27,2422.78,15068.5,17491.2,47.65,27.2
44301.81,0.01,89.77,89.31,90.01,261.98,264.35,260.11,30.28,226.39,5313.98,6841.46,-16489.8,0,-9993.02,15.76,1527.49,21803.8,23331.3,41.49,32.23
44301.81,0,90.12,89.51,90.5,262.23,264.93,260.23,-15.14,227.09,3858.04,-3436.9,-4433.92,0,-9995.75,4.24,-7294.94,8291.96,997.02,77.51,87.01
